,company_permalink,unique_investors,median_investor_value
6212,/organization/comentis,1,9.0
6213,/organization/comet-solutions,6,9.0
6215,/organization/comfy,3,9.0
6216,/organization/comic-reply,1,5.0
6217,/organization/comic-rocket,1,7.0
6218,/organization/comic-wonder,3,7.0
6219,/organization/comixology,5,8.0
6220,/organization/commerce-guys,4,9.0
6221,/organization/commerce-sciences,5,9.0
6222,/organization/commercetools,5,8.5
6223,/organization/commercialtribe,4,9.0
6224,/organization/commex-technologies,2,9.0
6225,/organization/commissioner,3,0.0
6226,/organization/commitchange,6,7.0
6227,/organization/commnet-wireless,1,9.0
6228,/organization/common-sense-media,1,4.0
6229,/organization/common-sensing,1,7.0
6230,/organization/commonbond,6,9.0
6231,/organization/commonfloor,2,9.0
6232,/organization/commonkey,1,5.0
6233,/organization/commonplace-digital,4,1.0
6235,/organization/commprove,3,9.0
6236,/organization/communicado,3,9.0
6238,/organization/community-energy,2,8.5
6239,/organization/community-infopoint,1,0.0
6240,/organization/community-informatics,1,0.0
6241,/organization/community-investors,2,8.0
6242,/organization/community-medical-centers,1,2.0
6243,/organization/community-pharmacy,1,9.0
6244,/organization/community-sourced-capital,1,1.0
6246,/organization/compact-media-group,1,9.0
6248,/organization/companion-pharma,2,4.5
6249,/organization/company-com,3,6.0
6251,/organization/companyloop,1,9.0
6252,/organization/comparabien-com,1,8.0
6253,/organization/comparameglio-it,3,6.0
6254,/organization/comparaonline,4,9.0
6255,/organization/compare-and-share,1,6.0
6256,/organization/compare-asia-group,1,5.0
6257,/organization/compare-metrics,13,6.0
6258,/organization/compareit4me,1,7.0
6259,/organization/comparisign-com,1,8.0
6260,/organization/compass-co,7,2.0
6261,/organization/compass-datacenters,2,9.0
6262,/organization/compass-engine,1,2.0
6263,/organization/compass-eos,7,9.0
6264,/organization/compass-labs,6,9.0
6265,/organization/compass-quality-insights,2,9.0
6266,/organization/compassoft,2,9.0
6267,/organization/compath-me-inc,2,6.0
6268,/organization/compete,6,9.0
6269,/organization/competitive-power-ventures,1,9.0
6270,/organization/competitor,2,8.5
6271,/organization/compiere,1,9.0
6272,/organization/complete-genomics,7,9.0
6273,/organization/complete-holdings-group,2,9.0
6274,/organization/complete-innovations,1,9.0
6275,/organization/complete-network-technology,1,9.0
6276,/organization/complete-solar-solution,2,8.0
6277,/organization/completeset,5,2.0
6278,/organization/complex-media,4,9.0
6279,/organization/complex-polygon,4,9.0
6280,/organization/complexa,4,8.0
6281,/organization/complexcare-solutions,1,9.0
6282,/organization/compliance,2,7.0
6283,/organization/compliance-360,1,8.0
6284,/organization/compliance-assurance,4,8.0
6285,/organization/compliance-control,1,8.0
6286,/organization/compliance-innovations,2,7.0
6287,/organization/compliance-science,1,9.0
6288,/organization/complix,11,8.5
6289,/organization/comply-serve,3,8.0
6290,/organization/comply365,1,9.0
6291,/organization/composeright,2,1.0
6292,/organization/composite-software-inc,2,9.0
6293,/organization/compositence,3,6.0
6294,/organization/compound-semiconductor-technologies,2,8.5
6295,/organization/compound-time,1,8.0
6296,/organization/comprehend-systems,18,9.0
6298,/organization/comprimato,2,5.0
6299,/organization/compring,2,1.5
6302,/organization/compstak,17,7.5
6303,/organization/compufirst,2,7.0
6304,/organization/compumatrix,1,1.0
6305,/organization/compupay,1,7.0
6306,/organization/computable-genomix,2,7.5
6307,/organization/compute,1,5.0
6308,/organization/computerlogy-co-ltd,1,4.0
6309,/organization/computime,1,9.0
6310,/organization/coms-interactive,4,5.5
6311,/organization/comscore,7,9.0
6313,/organization/comsenz,1,9.0
6315,/organization/comunitae,2,7.5
6316,/organization/comuto,4,3.0
6318,/organization/comviva,3,9.0
6319,/organization/conatix,1,0.0
6320,/organization/conatus-pharmaceuticals,7,9.0
6321,/organization/concealium-software,1,1.0
6322,/organization/concentra,2,8.5
6323,/organization/concept-inbox,1,8.0
6324,/organization/concept-io,7,9.0
6325,/organization/concept3d,1,3.0
6326,/organization/concepta-diagnostics,3,5.0
6327,/organization/concerntrak,1,8.0
6328,/organization/concert-pharmaceuticals,13,9.0
6329,/organization/concilio-labs,1,5.0
6331,/organization/conclusive-marketing,3,7.0
6332,/organization/concorde-solutions,3,6.0
6333,/organization/concordia-coffee-systems,3,6.0
6334,/organization/concuity,2,9.0
6335,/organization/concur-japan,4,9.0
6336,/organization/concurrent-inc,4,9.0
6337,/organization/concurrent-thinking,9,6.5
6338,/organization/condition-one,3,8.0
6339,/organization/condogala,1,0.0
6340,/organization/condomani,7,0.0
6341,/organization/conductor,3,9.0
6342,/organization/conductrics,1,9.0
6343,/organization/conduit,2,9.0
6344,/organization/conduitlabs,2,9.0
6345,/organization/conecte-link,2,0.0
6346,/organization/conekta,1,1.0
6347,/organization/conelum,1,4.0
6348,/organization/conergy,1,9.0
6349,/organization/conexance-md,2,8.0
6350,/organization/conexus-it,1,1.0
6351,/organization/confer,2,2.0
6352,/organization/confer-technologies,2,9.0
6353,/organization/conference-hound,13,1.0
6354,/organization/conferenceedge,1,6.0
6355,/organization/conferensum,1,0.0
6356,/organization/conferize,1,7.0
6357,/organization/confetti-games,1,6.0
6358,/organization/confide,12,9.0
6359,/organization/confidex,2,7.0
6360,/organization/confluence,1,9.0
6361,/organization/confluence-discovery-technologies,1,7.0
6362,/organization/confluence-life-sciences,5,6.5
6363,/organization/confluence-solar,3,8.0
6364,/organization/confluent,3,9.0
6366,/organization/conformia-software,4,9.0
6367,/organization/conformiq,2,9.0
6368,/organization/conformis,3,9.0
6369,/organization/conformity,1,8.0
6370,/organization/confortvisuel,1,9.0
6371,/organization/confovis,3,9.0
6372,/organization/conisus,1,9.0
6373,/organization/conject,2,9.0
6374,/organization/conjecta,1,0.0
6375,/organization/conjugon,2,6.0
6376,/organization/conjunct,4,7.0
6377,/organization/conjur,2,8.0
6378,/organization/conjure,1,6.0
6379,/organization/conmio,1,8.0
6380,/organization/connect-com,7,5.5
6381,/organization/connect-consignment-inc,1,0.0
6383,/organization/connect-hq,1,8.0
6384,/organization/connect-technology-group,2,7.5
6385,/organization/connect2me,1,5.0
6386,/organization/connectandsell,2,9.0
6387,/organization/connectbeam,1,9.0
6389,/organization/connected,6,7.5
6390,/organization/connected-data,3,9.0
6391,/organization/connectedhealth,3,1.0
6392,/organization/connectedu,3,9.0
6393,/organization/connectify,1,9.0
6395,/organization/connectiva-systems,4,9.0
6396,/organization/connectivity,7,9.0
6397,/organization/connectivity-data-systems,1,9.0
6398,/organization/connectm-technology-solutions,2,9.0
6399,/organization/connectnigeria-com,1,0.0
6400,/organization/connecttohome,1,1.0
6401,/organization/connecture,4,9.0
6402,/organization/connexica,1,8.0
6403,/organization/connexin-software,1,8.0
6404,/organization/connexity,4,9.0
6405,/organization/connolly,1,9.0
6406,/organization/connoshoer,1,8.0
6407,/organization/connotate,3,9.0
6408,/organization/connxus,5,5.5
6411,/organization/conscious-box,7,5.0
6412,/organization/consensus-orthopedics,1,6.0
6413,/organization/consensus-point,4,8.0
6414,/organization/consentry-networks,8,9.0
6415,/organization/conservis,2,8.0
6416,/organization/conservus-international,1,9.0
6417,/organization/consignd,1,5.0
6418,/organization/consilium-software,1,9.0
6419,/organization/consmr,3,9.0
6420,/organization/consolidated-energy,1,9.0
6421,/organization/consortemedia,2,9.0
6422,/organization/consortiex,1,1.0
6423,/organization/conspire,1,9.0
6424,/organization/constant-insight,1,8.0
6425,/organization/constant-therapy,2,3.5
6426,/organization/constellation-pharmaceuticals,6,9.0
6427,/organization/constellation-research,3,4.0
6428,/organization/construction-software-technologies,5,9.0
6429,/organization/constrvct,1,9.0
6430,/organization/consult-mango-inc,1,3.0
6431,/organization/consumer-brands,2,8.5
6432,/organization/consumer-health-advisers,2,4.0
6433,/organization/consumer-physics,3,9.0
6434,/organization/consumer-united,5,9.0
6435,/organization/consumerbell,5,1.0
6436,/organization/cont3nt-com,3,7.0
6437,/organization/contaazul,5,9.0
6438,/organization/contact-at-once,1,8.0
6439,/organization/contact-solutions,1,9.0
6440,/organization/contactlab,1,7.0
6441,/organization/contactmonkey,1,7.0
6442,/organization/contacts,6,7.5
6443,/organization/contactual,1,9.0
6444,/organization/contactually,6,9.0
6445,/organization/contactus-com,4,2.0
6447,/organization/contatta-inc,2,8.5
6448,/organization/contego-fraud-solutions,5,8.0
6449,/organization/content-analytics,8,7.5
6450,/organization/content-fleet,3,8.5
6452,/organization/content-raven,8,7.5
6453,/organization/content-savvy,2,4.0
6454,/organization/content-syndicate-words-on-demand,1,0.0
6455,/organization/content360,1,6.0
6456,/organization/contentdj,1,8.0
6457,/organization/contentforest,1,8.0
6458,/organization/contentful,2,9.0
6459,/organization/contently,8,9.0
6460,/organization/contentment-ltd,2,4.0
6461,/organization/contents-first,2,0.5
6462,/organization/contestmachine,1,9.0
6463,/organization/contestomatik,1,1.0
6464,/organization/context-app,1,9.0
6465,/organization/context-aware-solutions,1,0.0
6466,/organization/context-relevant,10,9.0
6468,/organization/contextin,2,9.0
6470,/organization/contextream,6,9.0
6471,/organization/contextweb,5,9.0
6472,/organization/contigo-financial,2,5.5
6473,/organization/continuent,3,9.0
6474,/organization/continuity-engine,7,9.0
6475,/organization/continuity-software,2,6.5
6476,/organization/continuum-2,1,9.0
6477,/organization/continuum-analytics,1,6.0
6478,/organization/continuum-healthcare,1,9.0
6479,/organization/continuum-llc,2,8.5
6480,/organization/continuum-managed-services,1,9.0
6481,/organization/continuum-rehabilitation,1,0.0
6482,/organization/continuumrx,4,8.0
6483,/organization/continuus-pharmaceuticals,1,4.0
6484,/organization/contorion,1,8.0
6485,/organization/contour-energy-systems,6,9.0
6486,/organization/contract-cloud,1,8.0
6487,/organization/contract-live,3,3.0
6488,/organization/contractor-copilot,1,8.0
6489,/organization/contractually,1,2.0
6490,/organization/contrafect,2,6.5
6491,/organization/contrail-systems,1,9.0
6492,/organization/contratan-do,1,8.0
6494,/organization/control-de-pacientes,1,8.0
6495,/organization/control-medical-technology,1,7.0
6496,/organization/control4,10,9.0
6497,/organization/controlcircle,1,9.0
6499,/organization/controlscan,2,9.0
6500,/organization/contur,1,1.0
6501,/organization/convene,2,6.0
6502,/organization/conveneer,4,5.0
6503,/organization/conventus-orthopaedics,5,9.0
6504,/organization/convercent,4,9.0
6505,/organization/converged-access,1,6.0
6506,/organization/convergence-pharmaceuticals,3,9.0
6507,/organization/convergent-dental,1,9.0
6508,/organization/convergent-io-technologies,1,9.0
6509,/organization/convergin,1,9.0
6510,/organization/conversant-labs,1,9.0
6512,/organization/conversio-health,1,8.0
6513,/organization/conversion-logic,4,4.5
6514,/organization/conversocial,3,9.0
6515,/organization/convertigo,1,9.0
6516,/organization/convertro,4,9.0
6517,/organization/convey-computer,6,9.0
6518,/organization/convio,9,9.0
6519,/organization/conviva,7,9.0
6520,/organization/convo,1,9.0
6521,/organization/convo-communications,1,8.0
6522,/organization/convoke-systems,2,9.0
6523,/organization/convore,1,9.0
6524,/organization/convozine,2,0.0
6525,/organization/conweaver,1,9.0
6526,/organization/conxt,2,0.0
6527,/organization/conxtech,1,7.0
6528,/organization/conyac,2,8.5
6529,/organization/conzoom,1,8.0
6530,/organization/cooala-your-brands,1,4.0
6531,/organization/coocoo,2,4.5
6532,/organization/cook-angels,1,9.0
6533,/organization/cook-taste-eat,1,9.0
6534,/organization/cook123,1,6.0
6535,/organization/cookapp,1,7.0
6536,/organization/cookbrite,2,8.0
6537,/organization/cooking-com,16,8.0
6538,/organization/cookisto,1,1.0
6539,/organization/cookitfor-us,2,7.5
6540,/organization/cool-lumens,1,9.0
6541,/organization/cool-planet-energy-systems,11,9.0
6542,/organization/cooladata,2,9.0
6543,/organization/coolchip-technologies,2,9.0
6544,/organization/coolearth,1,2.0
6545,/organization/coolerado-corp,2,7.0
6546,/organization/coolhotnot-corporation,2,0.0
6547,/organization/cooliris,4,9.0
6548,/organization/coolit-systems,3,8.5
6549,/organization/coolstuff,1,0.0
6550,/organization/coolsystems,2,9.0
6551,/organization/cooltech-applications,3,9.0
6552,/organization/coomuna,2,0.0
6553,/organization/coopkanics,1,9.0
6554,/organization/cooptions-technologies,2,8.0
6555,/organization/coordi-care-s,1,5.0
6556,/organization/coosto,1,0.0
6557,/organization/copan-systems,8,9.0
6558,/organization/copanion,2,9.0
6559,/organization/copatient,3,8.0
6560,/organization/copilot-labs,2,9.0
6562,/organization/copious,3,9.0
6563,/organization/copiun,5,9.0
6564,/organization/copley-retention-systems,2,6.5
6565,/organization/copperegg-corporation,2,9.0
6566,/organization/copperfasten,2,7.5
6567,/organization/coppergate-communications,3,9.0
6568,/organization/copperkey,3,9.0
6569,/organization/coppertino,2,7.0
6570,/organization/copromote,5,8.0
6571,/organization/copyright-agent,1,8.0
6572,/organization/coquelux,1,9.0
6573,/organization/coradiant,4,9.0
6574,/organization/coraid,5,9.0
6575,/organization/coramaze-technologies,2,7.5
6576,/organization/corasworks,1,9.0
6577,/organization/cord-project,15,9.0
6578,/organization/cordata,1,9.0
6579,/organization/cordium,1,0.0
6580,/organization/corduro,1,9.0
6581,/organization/core-competence,1,8.0
6582,/organization/core-diagnostics,1,9.0
6583,/organization/core-essence-orthopaedics,3,9.0
6584,/organization/core-informatics,1,9.0
6585,/organization/core-mobile-networks,1,6.0
6586,/organization/core-security,1,9.0
6587,/organization/core-solutions,1,7.0
6588,/organization/core2-group,1,9.0
6589,/organization/coredial,1,9.0
6590,/organization/corefino,2,9.0
6591,/organization/coreflow,2,6.5
6592,/organization/coremetrics,5,9.0
6593,/organization/corengi,1,2.0
6594,/organization/coreoptics,8,9.0
6595,/organization/coreos,5,9.0
6596,/organization/corepair,1,9.0
6597,/organization/corepower-yoga,1,9.0
6598,/organization/coresonic,2,9.0
6599,/organization/coresystems,2,6.5
6600,/organization/coretrace,3,9.0
6601,/organization/coretrax-technology,2,7.0
6602,/organization/corevalue-software,3,8.0
6603,/organization/coreworks,1,9.0
6604,/organization/coreworx,7,8.0
6605,/organization/corexchange,2,6.5
6606,/organization/coridon,1,4.0
6607,/organization/corimmun,2,9.0
6608,/organization/corium-international,3,9.0
6609,/organization/corkcrm,1,6.0
6610,/organization/corkshare,1,7.0
6611,/organization/cormedics,2,4.5
6612,/organization/cornerstone-ondemand,3,9.0
6613,/organization/cornerstone-pharmaceuticals,1,5.0
6614,/organization/cornice,4,9.0
6615,/organization/coro-health,2,4.0
6616,/organization/corona-labs,2,9.0
6617,/organization/coronado-biosciences,1,7.0
6618,/organization/corous360,1,9.0
6619,/organization/corp80,1,0.0
6621,/organization/corporateworld,1,9.0
6622,/organization/corpu,3,5.0
6623,/organization/corral,3,9.0
6625,/organization/correctnet,4,9.0
6626,/organization/correlec,1,8.0
6627,/organization/correlix,5,9.0
6628,/organization/correlor-tech,1,9.0
6629,/organization/correlsense,5,8.0
6630,/organization/corridor-pharmaceuticals,10,9.0
6631,/organization/corrigo,5,9.0
6632,/organization/corsa-technology,1,9.0
6633,/organization/corsair,1,9.0
6634,/organization/corso,1,8.0
6635,/organization/corso12,2,5.5
6636,/organization/cortec,1,9.0
6637,/organization/cortechs-labs,1,0.0
6638,/organization/cortendo,2,7.5
6639,/organization/cortera,4,9.0
6640,/organization/cortex,1,7.0
6641,/organization/cortexica,2,5.5
6642,/organization/cortexyme,1,0.0
6643,/organization/corthera,3,9.0
6644,/organization/cortica,3,8.0
6645,/organization/cortilia,2,6.0
6646,/organization/cortina-systems,12,9.0
6647,/organization/cortona3d,2,8.0
6648,/organization/cortrium,1,1.0
6649,/organization/cortus-sa,2,8.0
6650,/organization/corus-pharma,2,7.0
6651,/organization/corvalius,1,0.0
6652,/organization/corvil,4,9.0
6653,/organization/corvisacloud,1,7.0
6654,/organization/coshared,1,0.0
6655,/organization/coship-electronics,2,9.0
6656,/organization/coskata,9,9.0
6657,/organization/cosmederm-bioscience,1,9.0
6658,/organization/cosmic-color,2,3.5
6659,/organization/cosmo-company,2,8.5
6660,/organization/cosmotouristgmbh-co-kg,6,0.0
6662,/organization/cota,2,6.0
6663,/organization/cota-track,2,6.0
6664,/organization/cotap,2,9.0
6665,/organization/cotendo,6,9.0
6666,/organization/cotera,3,9.0
6667,/organization/coterie-inc,2,9.0
6668,/organization/cotopaxi,6,9.0
6669,/organization/cottontracks,3,7.0
6670,/organization/cotweet,6,9.0
6671,/organization/coty,2,0.0
6672,/organization/coub,3,9.0
6673,/organization/coubic,2,8.5
6674,/organization/couchbase,7,9.0
6675,/organization/couchcommerce,4,3.5
6676,/organization/couchone,1,9.0
6677,/organization/couchsurfing-international,6,9.0
6678,/organization/couchy-com,1,8.0
6679,/organization/coull,3,5.0
6680,/organization/coulomb-technologies,15,9.0
6681,/organization/counsyl,5,9.0
6683,/organization/counterstorm,3,9.0
6684,/organization/countertack,6,9.0
6685,/organization/countrywide-healthcare-supplies,1,9.0
6686,/organization/coupa,8,9.0
6688,/organization/coupang,5,9.0
6689,/organization/coupay,3,1.0
6690,/organization/coupeez-inc,1,2.0
6691,/organization/coupflip,1,4.0
6692,/organization/couple,14,9.0
6693,/organization/couplewise,1,8.0
6694,/organization/coupmon,2,1.5
6695,/organization/couponcabin,1,9.0
6696,/organization/coupons-com,3,9.0
6697,/organization/coupontrade,3,8.0
6698,/organization/courbanize,1,9.0
